level,strategy,samples,win_rate,remaining_on_win,mean_score,one_star,two_star,three_star,boosters_per_game
1,RANDOM,8,1.0,16.125,31943.75,0,1,7,0.0
1,GREEDY,8,1.0,17.625,29675.0,0,1,7,0.0
1,STRATEGIC,8,1.0,17.5,52900.0,0,1,7,0.0
1,BOOSTER_ASSISTED,8,1.0,17.5,52900.0,0,1,7,0.0
2,RANDOM,8,1.0,18.5,33506.25,0,0,8,0.0
2,GREEDY,8,1.0,18.75,25956.25,0,0,8,0.0
2,STRATEGIC,8,1.0,19.125,55218.75,0,0,8,0.0
2,BOOSTER_ASSISTED,8,1.0,19.125,55218.75,0,0,8,0.0
3,RANDOM,8,1.0,18.5,12137.5,5,3,0,0.0
3,GREEDY,8,1.0,21.125,14487.5,4,2,2,0.0
3,STRATEGIC,8,1.0,20.625,16331.25,0,6,2,0.0
3,BOOSTER_ASSISTED,8,1.0,20.625,16331.25,0,6,2,0.0
4,RANDOM,8,1.0,13.625,21081.25,0,1,7,0.0
4,GREEDY,8,1.0,17.5,23350.0,0,0,8,0.0
4,STRATEGIC,8,1.0,17.5,21287.5,0,2,6,0.0
4,BOOSTER_ASSISTED,8,1.0,17.5,21287.5,0,2,6,0.0
5,RANDOM,8,0.875,9.428571428571429,32637.5,0,0,7,0.0
5,GREEDY,8,1.0,16.625,30575.0,0,0,8,0.0
5,STRATEGIC,8,1.0,15.5,25300.0,1,0,7,0.0
5,BOOSTER_ASSISTED,8,1.0,16.125,25300.0,1,0,7,0.125
6,RANDOM,8,1.0,17.0,22975.0,0,2,6,0.0
6,GREEDY,8,1.0,20.375,27975.0,0,3,5,0.0
6,STRATEGIC,8,1.0,19.875,21025.0,0,1,7,0.0
6,BOOSTER_ASSISTED,8,1.0,19.875,21025.0,0,1,7,0.0
7,RANDOM,8,0.625,15.8,67943.75,0,0,5,0.0
7,GREEDY,8,1.0,21.375,33568.75,0,3,5,0.0
7,STRATEGIC,8,1.0,22.125,34262.5,0,1,7,0.0
7,BOOSTER_ASSISTED,8,1.0,22.125,34262.5,0,1,7,0.0
8,RANDOM,8,1.0,13.25,15100.0,1,5,2,0.0
8,GREEDY,8,1.0,16.875,18725.0,0,4,4,0.0
8,STRATEGIC,8,1.0,16.5,14893.75,2,4,2,0.0
8,BOOSTER_ASSISTED,8,1.0,16.5,14893.75,2,4,2,0.0
9,RANDOM,8,0.5,13.25,72381.25,0,0,4,0.0
9,GREEDY,8,1.0,18.5,41787.5,0,0,8,0.0
9,STRATEGIC,8,1.0,17.875,31468.75,0,0,8,0.0
9,BOOSTER_ASSISTED,8,1.0,17.875,31468.75,0,0,8,0.0
10,RANDOM,8,0.75,6.833333333333333,20212.5,4,1,1,0.0
10,GREEDY,8,1.0,11.875,23231.25,3,4,1,0.0
10,STRATEGIC,8,1.0,9.875,23056.25,5,2,1,0.0
10,BOOSTER_ASSISTED,8,1.0,9.875,23056.25,5,2,1,0.0
11,RANDOM,8,1.0,15.25,16015.625,0,7,1,0.0
11,GREEDY,8,1.0,18.75,19434.375,1,4,3,0.0
11,STRATEGIC,8,1.0,20.375,21825.0,0,5,3,0.0
11,BOOSTER_ASSISTED,8,1.0,20.375,21825.0,0,5,3,0.0
12,RANDOM,8,1.0,14.375,28412.5,0,1,7,0.0
12,GREEDY,8,1.0,18.25,29103.125,0,2,6,0.0
12,STRATEGIC,8,1.0,19.25,27406.25,0,3,5,0.0
12,BOOSTER_ASSISTED,8,1.0,19.25,27406.25,0,3,5,0.0
13,RANDOM,8,0.875,9.428571428571429,30568.75,0,1,6,0.0
13,GREEDY,8,0.875,10.714285714285714,41406.25,0,1,6,0.0
13,STRATEGIC,8,1.0,14.875,21743.75,1,5,2,0.0
13,BOOSTER_ASSISTED,8,1.0,14.875,21743.75,1,5,2,0.0
14,RANDOM,8,0.875,12.714285714285714,40065.625,1,2,4,0.0
14,GREEDY,8,0.875,13.714285714285714,59343.75,0,1,6,0.0
14,STRATEGIC,8,1.0,20.125,31590.625,1,3,4,0.0
14,BOOSTER_ASSISTED,8,1.0,20.125,31590.625,1,3,4,0.0
15,RANDOM,8,0.625,12.2,23203.125,1,2,2,0.0
15,GREEDY,8,1.0,11.0,28115.625,2,2,4,0.0
15,STRATEGIC,8,1.0,12.375,17012.5,6,2,0,0.0
15,BOOSTER_ASSISTED,8,1.0,12.375,17012.5,6,2,0,0.0
16,RANDOM,8,1.0,13.375,55531.25,1,0,7,0.0
16,GREEDY,8,1.0,14.625,64959.375,0,0,8,0.0
16,STRATEGIC,8,1.0,19.25,25240.625,2,4,2,0.0
16,BOOSTER_ASSISTED,8,1.0,19.25,25240.625,2,4,2,0.0
17,RANDOM,8,0.375,11.666666666666666,25521.875,1,2,0,0.0
17,GREEDY,8,0.875,14.857142857142858,27628.125,1,3,3,0.0
17,STRATEGIC,8,1.0,14.375,19050.0,4,2,2,0.0
17,BOOSTER_ASSISTED,8,1.0,14.375,19050.0,4,2,2,0.0
18,RANDOM,8,0.625,7.4,19437.5,5,0,0,0.0
18,GREEDY,8,1.0,11.5,24656.25,7,0,1,0.0
18,STRATEGIC,8,1.0,9.875,21368.75,7,1,0,0.0
18,BOOSTER_ASSISTED,8,1.0,11.125,21368.75,7,1,0,0.25
19,RANDOM,8,0.75,5.166666666666667,18493.75,3,3,0,0.0
19,GREEDY,8,0.875,10.714285714285714,24109.375,3,2,2,0.0
19,STRATEGIC,8,1.0,11.125,21637.5,3,5,0,0.0
19,BOOSTER_ASSISTED,8,1.0,12.0,21468.75,3,5,0,0.375
20,RANDOM,8,0.25,9.5,30228.125,1,1,0,0.0
20,GREEDY,8,0.875,6.0,46768.75,0,5,2,0.0
20,STRATEGIC,8,1.0,15.75,32256.25,6,2,0,0.0
20,BOOSTER_ASSISTED,8,1.0,15.75,32256.25,6,2,0,0.0
21,RANDOM,8,1.0,13.125,21928.125,0,5,3,0.0
21,GREEDY,8,1.0,16.75,34065.625,1,1,6,0.0
21,STRATEGIC,8,1.0,17.75,15690.625,3,4,1,0.0
21,BOOSTER_ASSISTED,8,1.0,17.75,15690.625,3,4,1,0.0
22,RANDOM,8,0.875,15.285714285714286,39650.0,0,3,4,0.0
22,GREEDY,8,1.0,15.125,29575.0,0,3,5,0.0
22,STRATEGIC,8,1.0,17.125,28312.5,2,0,6,0.0
22,BOOSTER_ASSISTED,8,1.0,17.125,28312.5,2,0,6,0.0
23,RANDOM,8,1.0,5.625,21375.0,6,2,0,0.0
23,GREEDY,8,1.0,8.375,21196.875,5,3,0,0.0
23,STRATEGIC,8,1.0,12.75,19250.0,8,0,0,0.0
23,BOOSTER_ASSISTED,8,1.0,12.75,19250.0,8,0,0,0.0
24,RANDOM,8,0.75,8.666666666666666,19496.875,2,3,1,0.0
24,GREEDY,8,1.0,9.375,17971.875,3,5,0,0.0
24,STRATEGIC,8,1.0,16.0,15681.25,6,2,0,0.0
24,BOOSTER_ASSISTED,8,1.0,16.0,15681.25,6,2,0,0.0
25,RANDOM,8,0.25,8.0,19350.0,1,1,0,0.0
25,GREEDY,8,1.0,8.75,20021.875,4,4,0,0.0
25,STRATEGIC,8,1.0,15.125,16018.75,6,1,1,0.0
25,BOOSTER_ASSISTED,8,1.0,15.125,16018.75,6,1,1,0.0
26,RANDOM,8,1.0,15.625,16850.0,2,5,1,0.0
26,GREEDY,8,1.0,19.0,17831.25,3,4,1,0.0
26,STRATEGIC,8,1.0,19.25,21031.25,3,3,2,0.0
26,BOOSTER_ASSISTED,8,1.0,19.25,21031.25,3,3,2,0.0
27,RANDOM,8,1.0,13.125,32734.375,0,3,5,0.0
27,GREEDY,8,1.0,17.75,34434.375,1,3,4,0.0
27,STRATEGIC,8,1.0,17.25,31103.125,2,1,5,0.0
27,BOOSTER_ASSISTED,8,1.0,17.25,31103.125,2,1,5,0.0
28,RANDOM,8,0.5,11.25,21481.25,1,1,2,0.0
28,GREEDY,8,0.75,11.333333333333334,27456.25,1,1,4,0.0
28,STRATEGIC,8,1.0,13.625,18631.25,4,3,1,0.0
28,BOOSTER_ASSISTED,8,1.0,13.625,18631.25,4,3,1,0.0
29,RANDOM,8,0.875,11.142857142857142,18256.25,5,1,1,0.0
29,GREEDY,8,1.0,16.125,18718.75,6,0,2,0.0
29,STRATEGIC,8,1.0,20.875,9540.625,8,0,0,0.0
29,BOOSTER_ASSISTED,8,1.0,20.875,9540.625,8,0,0,0.0
30,RANDOM,8,0.875,4.857142857142857,20231.25,5,2,0,0.0
30,GREEDY,8,1.0,14.625,22762.5,3,5,0,0.0
30,STRATEGIC,8,1.0,12.375,19593.75,7,0,1,0.0
30,BOOSTER_ASSISTED,8,1.0,13.0,19593.75,7,0,1,0.125
31,RANDOM,8,1.0,13.375,23315.625,1,4,3,0.0
31,GREEDY,8,1.0,15.625,29950.0,0,2,6,0.0
31,STRATEGIC,8,1.0,16.75,21850.0,0,5,3,0.0
31,BOOSTER_ASSISTED,8,1.0,16.75,21850.0,0,5,3,0.0
32,RANDOM,8,0.5,5.25,23162.5,1,1,2,0.0
32,GREEDY,8,1.0,5.625,27318.75,1,3,4,0.0
32,STRATEGIC,8,1.0,12.125,18943.75,3,4,1,0.0
32,BOOSTER_ASSISTED,8,1.0,12.125,18943.75,3,4,1,0.0
33,RANDOM,8,0.0,0.0,23171.875,0,0,0,0.0
33,GREEDY,8,0.75,8.666666666666666,21728.125,3,1,2,0.0
33,STRATEGIC,8,0.875,12.428571428571429,21759.375,4,2,1,0.0
33,BOOSTER_ASSISTED,8,0.875,12.428571428571429,21759.375,4,2,1,0.0
34,RANDOM,8,0.25,0.5,22512.5,0,0,2,0.0
34,GREEDY,8,0.5,10.5,27693.75,1,2,1,0.0
34,STRATEGIC,8,0.75,14.5,26015.625,1,3,2,0.0
34,BOOSTER_ASSISTED,8,0.75,14.5,27503.125,1,3,2,0.5
35,RANDOM,8,0.25,9.0,19790.625,1,1,0,0.0
35,GREEDY,8,1.0,4.875,30543.75,6,1,1,0.0
35,STRATEGIC,8,1.0,10.375,30625.0,7,0,1,0.0
35,BOOSTER_ASSISTED,8,1.0,10.375,30625.0,7,0,1,0.0
36,RANDOM,8,0.25,8.0,23334.375,1,1,0,0.0
36,GREEDY,8,1.0,10.375,28665.625,3,0,5,0.0
36,STRATEGIC,8,1.0,14.625,16531.25,7,0,1,0.0
36,BOOSTER_ASSISTED,8,1.0,15.0,16456.25,7,0,1,0.25
37,RANDOM,8,0.625,6.2,17900.0,4,1,0,0.0
37,GREEDY,8,1.0,10.375,18931.25,6,2,0,0.0
37,STRATEGIC,8,1.0,12.875,15246.875,8,0,0,0.0
37,BOOSTER_ASSISTED,8,1.0,13.625,14787.5,8,0,0,0.375
38,RANDOM,8,0.0,0.0,20859.375,0,0,0,0.0
38,GREEDY,8,0.375,4.333333333333333,25718.75,1,0,2,0.0
38,STRATEGIC,8,0.875,7.0,23762.5,4,3,0,0.0
38,BOOSTER_ASSISTED,8,1.0,6.75,25634.375,4,3,1,0.875
39,RANDOM,8,0.0,0.0,24421.875,0,0,0,0.0
39,GREEDY,8,0.875,5.428571428571429,37468.75,1,1,5,0.0
39,STRATEGIC,8,0.875,10.142857142857142,35593.75,1,2,4,0.0
39,BOOSTER_ASSISTED,8,0.875,10.142857142857142,35593.75,1,2,4,0.0
40,RANDOM,8,0.125,3.0,20343.75,1,0,0,0.0
40,GREEDY,8,0.125,0.0,25790.625,1,0,0,0.0
40,STRATEGIC,8,0.625,9.2,18056.25,5,0,0,0.0
40,BOOSTER_ASSISTED,8,0.75,8.666666666666666,19531.25,6,0,0,1.625
41,RANDOM,8,0.875,7.857142857142857,15084.375,3,4,0,0.0
41,GREEDY,8,1.0,10.375,18600.0,1,6,1,0.0
41,STRATEGIC,8,0.875,13.714285714285714,13275.0,4,3,0,0.0
41,BOOSTER_ASSISTED,8,1.0,12.875,14450.0,4,3,1,0.625
42,RANDOM,8,0.875,6.571428571428571,16156.25,3,4,0,0.0
42,GREEDY,8,1.0,9.625,20868.75,2,5,1,0.0
42,STRATEGIC,8,1.0,12.0,15590.625,6,2,0,0.0
42,BOOSTER_ASSISTED,8,1.0,12.0,15590.625,6,2,0,0.0
43,RANDOM,8,0.875,9.714285714285714,20562.5,2,3,2,0.0
43,GREEDY,8,1.0,14.5,15459.375,7,1,0,0.0
43,STRATEGIC,8,1.0,18.875,9200.0,8,0,0,0.0
43,BOOSTER_ASSISTED,8,1.0,18.875,9200.0,8,0,0,0.0
44,RANDOM,8,0.625,8.4,20200.0,2,2,1,0.0
44,GREEDY,8,0.625,14.8,18871.875,3,2,0,0.0
44,STRATEGIC,8,1.0,17.5,10200.0,8,0,0,0.0
44,BOOSTER_ASSISTED,8,1.0,17.5,10200.0,8,0,0,0.0
45,RANDOM,8,0.625,6.8,24628.125,1,3,1,0.0
45,GREEDY,8,0.875,8.0,25646.875,2,3,2,0.0
45,STRATEGIC,8,1.0,14.125,16843.75,6,1,1,0.0
45,BOOSTER_ASSISTED,8,1.0,14.125,16843.75,6,1,1,0.0
46,RANDOM,8,0.875,4.571428571428571,20396.875,3,3,1,0.0
46,GREEDY,8,1.0,9.25,23587.5,1,5,2,0.0
46,STRATEGIC,8,0.875,9.571428571428571,21562.5,2,3,2,0.0
46,BOOSTER_ASSISTED,8,1.0,10.375,22087.5,3,3,2,0.5
47,RANDOM,8,1.0,16.375,8906.25,8,0,0,0.0
47,GREEDY,8,1.0,19.125,8581.25,8,0,0,0.0
47,STRATEGIC,8,1.0,19.75,6803.125,8,0,0,0.0
47,BOOSTER_ASSISTED,8,1.0,19.75,6803.125,8,0,0,0.0
48,RANDOM,8,0.875,10.142857142857142,15756.25,6,1,0,0.0
48,GREEDY,8,0.875,7.857142857142857,23993.75,5,0,2,0.0
48,STRATEGIC,8,0.875,16.142857142857142,15606.25,7,0,0,0.0
48,BOOSTER_ASSISTED,8,1.0,14.625,14812.5,7,1,0,0.25
49,RANDOM,8,0.625,5.2,23340.625,2,1,2,0.0
49,GREEDY,8,0.625,8.8,34818.75,2,2,1,0.0
49,STRATEGIC,8,0.875,13.142857142857142,22212.5,5,2,0,0.0
49,BOOSTER_ASSISTED,8,0.875,13.142857142857142,22212.5,5,2,0,0.0
50,RANDOM,8,0.375,11.0,25012.5,3,0,0,0.0
50,GREEDY,8,0.5,6.5,26609.375,4,0,0,0.0
50,STRATEGIC,8,1.0,9.0,27993.75,8,0,0,0.0
50,BOOSTER_ASSISTED,8,1.0,9.0,27993.75,8,0,0,0.0
51,RANDOM,8,1.0,11.5,11993.75,8,0,0,0.0
51,GREEDY,8,1.0,15.25,15331.25,7,1,0,0.0
51,STRATEGIC,8,1.0,17.875,11328.125,8,0,0,0.0
51,BOOSTER_ASSISTED,8,1.0,17.875,11328.125,8,0,0,0.0
52,RANDOM,8,0.5,5.5,19946.875,2,2,0,0.0
52,GREEDY,8,0.625,8.8,22140.625,3,2,0,0.0
52,STRATEGIC,8,1.0,13.5,15062.5,8,0,0,0.0
52,BOOSTER_ASSISTED,8,1.0,13.75,15012.5,8,0,0,0.25
53,RANDOM,8,0.25,7.5,24015.625,1,1,0,0.0
53,GREEDY,8,0.75,6.333333333333333,26440.625,3,2,1,0.0
53,STRATEGIC,8,1.0,10.875,18146.875,6,2,0,0.0
53,BOOSTER_ASSISTED,8,1.0,11.375,19228.125,6,2,0,0.625
54,RANDOM,8,0.5,5.25,24993.75,1,2,1,0.0
54,GREEDY,8,1.0,7.375,26393.75,2,5,1,0.0
54,STRATEGIC,8,1.0,4.75,22159.375,4,4,0,0.0
54,BOOSTER_ASSISTED,8,1.0,6.0,22159.375,4,4,0,0.25
55,RANDOM,8,0.125,19.0,20625.0,1,0,0,0.0
55,GREEDY,8,0.375,6.0,30000.0,1,2,0,0.0
55,STRATEGIC,8,1.0,11.875,20687.5,5,3,0,0.0
55,BOOSTER_ASSISTED,8,1.0,12.5,20687.5,5,3,0,0.125
56,RANDOM,8,0.375,9.666666666666666,22140.625,1,1,1,0.0
56,GREEDY,8,0.625,8.6,24365.625,2,3,0,0.0
56,STRATEGIC,8,0.875,13.571428571428571,18318.75,7,0,0,0.0
56,BOOSTER_ASSISTED,8,1.0,12.25,20546.875,7,1,0,0.625
57,RANDOM,8,0.875,11.714285714285714,15378.125,7,0,0,0.0
57,GREEDY,8,1.0,13.375,21759.375,6,2,0,0.0
57,STRATEGIC,8,1.0,15.75,16215.625,7,1,0,0.0
57,BOOSTER_ASSISTED,8,1.0,15.75,16215.625,7,1,0,0.0
58,RANDOM,8,0.75,4.5,24856.25,5,0,1,0.0
58,GREEDY,8,0.875,10.714285714285714,27556.25,6,1,0,0.0
58,STRATEGIC,8,1.0,17.625,15318.75,8,0,0,0.0
58,BOOSTER_ASSISTED,8,1.0,17.625,15318.75,8,0,0,0.0
59,RANDOM,8,0.25,4.0,24487.5,2,0,0,0.0
59,GREEDY,8,0.375,2.6666666666666665,26590.625,3,0,0,0.0
59,STRATEGIC,8,0.5,8.5,25612.5,4,0,0,0.0
59,BOOSTER_ASSISTED,8,1.0,6.5,30890.625,8,0,0,1.5
60,RANDOM,8,0.0,0.0,17684.375,0,0,0,0.0
60,GREEDY,8,0.75,4.666666666666667,22815.625,6,0,0,0.0
60,STRATEGIC,8,0.625,10.0,17675.0,5,0,0,0.0
60,BOOSTER_ASSISTED,8,0.875,8.714285714285714,18068.75,7,0,0,1.375
61,RANDOM,8,1.0,7.0,19693.75,5,1,2,0.0
61,GREEDY,8,1.0,9.75,15912.5,6,1,1,0.0
61,STRATEGIC,8,1.0,11.5,15153.125,6,2,0,0.0
61,BOOSTER_ASSISTED,8,1.0,11.5,15153.125,6,2,0,0.0
62,RANDOM,8,0.625,6.2,20112.5,2,2,1,0.0
62,GREEDY,8,1.0,9.125,21146.875,3,4,1,0.0
62,STRATEGIC,8,1.0,8.625,17115.625,5,3,0,0.0
62,BOOSTER_ASSISTED,8,1.0,9.875,17115.625,5,3,0,0.25
63,RANDOM,8,0.375,4.333333333333333,24293.75,1,1,1,0.0
63,GREEDY,8,0.75,8.333333333333334,21150.0,3,3,0,0.0
63,STRATEGIC,8,1.0,11.375,15200.0,6,2,0,0.0
63,BOOSTER_ASSISTED,8,1.0,11.875,14681.25,6,2,0,0.25
64,RANDOM,8,1.0,10.125,14171.875,7,1,0,0.0
64,GREEDY,8,1.0,15.0,15193.75,7,1,0,0.0
64,STRATEGIC,8,1.0,18.25,9165.625,8,0,0,0.0
64,BOOSTER_ASSISTED,8,1.0,18.25,9165.625,8,0,0,0.0
65,RANDOM,8,0.5,8.75,18087.5,3,1,0,0.0
65,GREEDY,8,1.0,13.5,19715.625,6,2,0,0.0
65,STRATEGIC,8,1.0,14.875,18687.5,6,2,0,0.0
65,BOOSTER_ASSISTED,8,1.0,14.875,18606.25,6,2,0,0.125
66,RANDOM,8,0.375,2.3333333333333335,20912.5,0,3,0,0.0
66,GREEDY,8,1.0,6.5,27700.0,2,5,1,0.0
66,STRATEGIC,8,1.0,9.375,29862.5,3,3,2,0.0
66,BOOSTER_ASSISTED,8,1.0,9.375,29862.5,3,3,2,0.0
67,RANDOM,8,1.0,10.75,16625.0,7,1,0,0.0
67,GREEDY,8,1.0,13.75,15818.75,8,0,0,0.0
67,STRATEGIC,8,1.0,17.5,10118.75,8,0,0,0.0
67,BOOSTER_ASSISTED,8,1.0,17.5,10118.75,8,0,0,0.0
68,RANDOM,8,1.0,10.875,14981.25,8,0,0,0.0
68,GREEDY,8,0.75,14.0,16946.875,5,1,0,0.0
68,STRATEGIC,8,1.0,15.875,14137.5,8,0,0,0.0
68,BOOSTER_ASSISTED,8,1.0,15.875,14137.5,8,0,0,0.0
69,RANDOM,8,0.25,10.0,21168.75,1,1,0,0.0
69,GREEDY,8,1.0,6.0,30131.25,3,5,0,0.0
69,STRATEGIC,8,1.0,13.25,16968.75,8,0,0,0.0
69,BOOSTER_ASSISTED,8,1.0,13.25,16968.75,8,0,0,0.0
70,RANDOM,8,0.25,8.5,14540.625,2,0,0,0.0
70,GREEDY,8,0.75,8.166666666666666,18725.0,6,0,0,0.0
70,STRATEGIC,8,1.0,15.875,10943.75,8,0,0,0.0
70,BOOSTER_ASSISTED,8,1.0,15.875,10943.75,8,0,0,0.0
71,RANDOM,8,0.625,8.2,11200.0,5,0,0,0.0
71,GREEDY,8,1.0,11.375,11071.875,8,0,0,0.0
71,STRATEGIC,8,1.0,14.125,7584.375,8,0,0,0.0
71,BOOSTER_ASSISTED,8,1.0,14.125,7584.375,8,0,0,0.0
72,RANDOM,8,0.875,10.142857142857142,12425.0,7,0,0,0.0
72,GREEDY,8,1.0,11.875,10315.625,8,0,0,0.0
72,STRATEGIC,8,1.0,14.0,10840.625,8,0,0,0.0
72,BOOSTER_ASSISTED,8,1.0,14.0,10840.625,8,0,0,0.0
73,RANDOM,8,0.5,9.25,15693.75,4,0,0,0.0
73,GREEDY,8,0.75,9.5,14971.875,6,0,0,0.0
73,STRATEGIC,8,0.875,10.428571428571429,11696.875,7,0,0,0.0
73,BOOSTER_ASSISTED,8,1.0,10.125,12059.375,8,0,0,0.625
74,RANDOM,8,0.75,6.5,11571.875,6,0,0,0.0
74,GREEDY,8,1.0,9.375,14925.0,8,0,0,0.0
74,STRATEGIC,8,0.875,12.571428571428571,9390.625,7,0,0,0.0
